N54536	news	newsus	4 High School Students Killed in Texas Car Crash That Also Injured 3: 'We Grieve Together'	4 High School Students Killed in Texas Car Crash	https://assets.msn.com/labs/mind/AAJXlce.html	"[{""Label"": ""Traffic collision"", ""Type"": ""C"", ""WikidataId"": ""Q9687"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [39], ""SurfaceForms"": [""Car Crash""]}, {""Label"": ""Night of the Pencils"", ""Type"": ""U"", ""WikidataId"": ""Q2526840"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [2], ""SurfaceForms"": [""High School Students""]}, {""Label"": ""Texas"", ""Type"": ""G"", ""WikidataId"": ""Q1439"", ""Confidence"": 0.995, ""OccurrenceOffsets"": [33], ""SurfaceForms"": [""Texas""]}]"	"[{""Label"": ""Traffic collision"", ""Type"": ""C"", ""WikidataId"": ""Q9687"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [39], ""SurfaceForms"": [""Car Crash""]}, {""Label"": ""Night of the Pencils"", ""Type"": ""U"", ""WikidataId"": ""Q2526840"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [2], ""SurfaceForms"": [""High School Students""]}, {""Label"": ""Texas"", ""Type"": ""G"", ""WikidataId"": ""Q1439"", ""Confidence"": 0.995, ""OccurrenceOffsets"": [33], ""SurfaceForms"": [""Texas""]}]"
N6218	sports	football_nfl	Why ex-NFL star Kellen Winslow II finally pleaded guilty to sex crimes	Ex-NFL tight end Kellen Winslow II struggled between two difficult choices before finally pleading guilty to rape and sexual battery.	https://assets.msn.com/labs/mind/AAJXliP.html	"[{""Label"": ""Kellen Winslow II"", ""Type"": ""P"", ""WikidataId"": ""Q3194868"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [16], ""SurfaceForms"": [""Kellen Winslow II""]}]"	"[{""Label"": ""Kellen Winslow II"", ""Type"": ""P"", ""WikidataId"": ""Q3194868"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [17], ""SurfaceForms"": [""Kellen Winslow II""]}]"
N12859	sports	baseball_mlb	World Series storylines to keep an eye on	The 2019 World Series gets underway on Tuesday, Oct. 22, with the Houston Astros taking on the Washington Nationals. Here are the storylines to track entering the World Series.	https://assets.msn.com/labs/mind/AAJ7P90.html	"[{""Label"": ""World Series"", ""Type"": ""E"", ""WikidataId"": ""Q265538"", ""Confidence"": 0.926, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""World Series""]}]"	"[{""Label"": ""Washington Nationals"", ""Type"": ""O"", ""WikidataId"": ""Q825838"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [95], ""SurfaceForms"": [""Washington Nationals""]}, {""Label"": ""World Series"", ""Type"": ""E"", ""WikidataId"": ""Q265538"", ""Confidence"": 0.926, ""OccurrenceOffsets"": [163], ""SurfaceForms"": [""World Series""]}, {""Label"": ""Houston Astros"", ""Type"": ""O"", ""WikidataId"": ""Q848117"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [66], ""SurfaceForms"": [""Houston Astros""]}]"
N61961	video	science	Scans Reveal Ancient Khmer City Hidden In Cambodian Jungle	Aerial scans have revealed the remarkable size and intricacy of an ancient city that served as one of the Khmer Empire's first capitals.	https://assets.msn.com/labs/mind/AAIPLJP.html	[]	"[{""Label"": ""Khmer Empire"", ""Type"": ""G"", ""WikidataId"": ""Q201705"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [106], ""SurfaceForms"": [""Khmer Empire""]}]"
N27911	news	newsus	Parents changing pleas as prosecutors threaten more charges in college admissions case	LOS ANGELES - Federal prosecutors are ratcheting up pressure on parents who have maintained their innocence in the college admissions scandal with a warning they intend to file additional criminal charges as early as next week, according to sources familiar with the discussions.	https://assets.msn.com/labs/mind/AAJ3Olk.html	[]	"[{""Label"": ""Los Angeles"", ""Type"": ""G"", ""WikidataId"": ""Q65"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""LOS ANGELES""]}]"
N7818	finance	finance-real-estate	Here's how much house flippers actually make	The reality shows make it seem like a surefire way to rake in some dough, but is flipping a house truly a royal road to riches?	https://assets.msn.com/labs/mind/AAJbgM8.html	[]	[]
N54180	news	newspolitics	Pelosi releases 'fact sheet' saying Trump has 'betrayed his oath of office'	"Speaker Nancy Pelosi's (D-Calif.) office on Monday released a ""fact sheet"" laying out what Democrats believe is their most compelling evidence to date against President Trump in their investigation of the president's efforts to pressure the Ukrainian government to investigate a domestic political rival."	https://assets.msn.com/labs/mind/AAJ7PZw.html	"[{""Label"": ""Nancy Pelosi"", ""Type"": ""P"", ""WikidataId"": ""Q170581"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Pelosi""]}, {""Label"": ""Donald Trump"", ""Type"": ""P"", ""WikidataId"": ""Q22686"", ""Confidence"": 0.969, ""OccurrenceOffsets"": [36], ""SurfaceForms"": [""Trump""]}]"	"[{""Label"": ""Nancy Pelosi"", ""Type"": ""P"", ""WikidataId"": ""Q170581"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [8], ""SurfaceForms"": [""Nancy Pelosi""]}, {""Label"": ""Government of Ukraine"", ""Type"": ""C"", ""WikidataId"": ""Q613729"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [241], ""SurfaceForms"": [""Ukrainian government""]}, {""Label"": ""Donald Trump"", ""Type"": ""P"", ""WikidataId"": ""Q22686"", ""Confidence"": 0.969, ""OccurrenceOffsets"": [159], ""SurfaceForms"": [""President Trump""]}, {""Label"": ""Democratic Party (United States)"", ""Type"": ""O"", ""WikidataId"": ""Q29552"", ""Confidence"": 0.998, ""OccurrenceOffsets"": [91], ""SurfaceForms"": [""Democrats""]}, {""Label"": ""California"", ""Type"": ""G"", ""WikidataId"": ""Q99"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [26], ""SurfaceForms"": [""Calif.""]}]"
N16770	entertainment	celebrity	Best celeb Halloween makeup	Check out the stars' best Halloween makeup over the years!	https://assets.msn.com/labs/mind/AAJ7Pfu.html	"[{""Label"": ""Halloween"", ""Type"": ""H"", ""WikidataId"": ""Q251868"", ""Confidence"": 0.994, ""OccurrenceOffsets"": [11], ""SurfaceForms"": [""Halloween""]}]"	"[{""Label"": ""Halloween"", ""Type"": ""H"", ""WikidataId"": ""Q251868"", ""Confidence"": 0.994, ""OccurrenceOffsets"": [26], ""SurfaceForms"": [""Halloween""]}]"
N51983	travel	travelnews	Lufthansa strike cancels 1,300 flights, stranding thousands	Lufthansa said that customers could rebook their flights, but passengers reported having trouble reaching the airline.	https://assets.msn.com/labs/mind/AAJXmHd.html	"[{""Label"": ""Lufthansa"", ""Type"": ""O"", ""WikidataId"": ""Q9325"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Lufthansa""]}]"	"[{""Label"": ""Lufthansa"", ""Type"": ""O"", ""WikidataId"": ""Q9325"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Lufthansa""]}]"
N20964	news	newsus	Woman dubbed 'Swing Set Susan' charged with impersonating officer to chase Hispanic teens off playground	The Fort Worth Police Department identified the woman as Samantha Louise Eley, who is not a member of their department.	https://assets.msn.com/labs/mind/AAJiSKP.html	[]	"[{""Label"": ""Fort Worth Police Department"", ""Type"": ""O"", ""WikidataId"": ""Q5472399"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [4], ""SurfaceForms"": [""Fort Worth Police Department""]}]"
N10402	sports	football_ncaa	Week 9 College Football Playoff Picture: Four in, two out and four to watch	Sporting News takes a look at the College Football Playoff picture heading into Week 9 of the season.	https://assets.msn.com/labs/mind/AAJ3Pg8.html	"[{""Label"": ""College Football Playoff"", ""Type"": ""U"", ""WikidataId"": ""Q6952928"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [7], ""SurfaceForms"": [""College Football Playoff""]}]"	"[{""Label"": ""College Football Playoff"", ""Type"": ""U"", ""WikidataId"": ""Q6952928"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [34], ""SurfaceForms"": [""College Football Playoff""]}, {""Label"": ""Sporting News"", ""Type"": ""M"", ""WikidataId"": ""Q951872"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Sporting News""]}]"
N65142	autos	autosenthusiasts	Fire-Ravaged Heap Of A 2014 Ferrari 458 Spider For Sale	The world's cheapest Ferrari!	https://assets.msn.com/labs/mind/AAIZkxy.html	"[{""Label"": ""Ferrari 458"", ""Type"": ""V"", ""WikidataId"": ""Q276396"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [28], ""SurfaceForms"": [""Ferrari 458 Spider""]}]"	[]
N46421	foodanddrink	tipsandtricks	8 Alternative Uses for Your Neglected Loaf Pan	Unless you're a banana bread fiend, chances are your loaf pan doesn't get quite as much action as the other cookware in your cabinet.	https://assets.msn.com/labs/mind/AAJ3QgM.html	"[{""Label"": ""Bread pan"", ""Type"": ""C"", ""WikidataId"": ""Q798428"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [38], ""SurfaceForms"": [""Loaf Pan""]}, {""Label"": ""Torilis japonica"", ""Type"": ""U"", ""WikidataId"": ""Q1468770"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [2], ""SurfaceForms"": [""Alternative Uses""]}]"	"[{""Label"": ""Bread pan"", ""Type"": ""C"", ""WikidataId"": ""Q798428"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [53], ""SurfaceForms"": [""loaf pan""]}]"
N16363	news	newscrime	Mom who touted daughter's 'bucket list' accused in her death	"A Colorado mother who sought donations to cover medical treatments for her daughter and promoted the girl's ""bucket list"" of dreams to fulfill before she died has been indicted on a murder charge in the 7-year-old's death that was previously believed to be from a terminal disease."	https://assets.msn.com/labs/mind/AAJ7Q5l.html	[]	[]
N5730	health	causes	Here Are The Early Signs of Diabetes	Here from The Remedy are the first signals your body might send when you develop diabetes. Watch out for these key indicators before it's too late.	https://assets.msn.com/labs/mind/AAJNmIx.html	[]	[]
N46844	health	health-news	Mom diagnosed with rare breast cancer during pregnancy delivers 'miracle' baby boy	"She said her son is her ""miracle child,"" and a reminder that she is ""blessed."""	https://assets.msn.com/labs/mind/AAIZlOe.html	[]	[]
N18275	lifestyle	lifestylecelebstyle	Jennifer Lopez Wore an Over-the-Top Sequined Slit Dress to Work	That's what happens when you're shooting a red carpet scene.	https://assets.msn.com/labs/mind/AAJbhbB.html	"[{""Label"": ""Jennifer Lopez"", ""Type"": ""P"", ""WikidataId"": ""Q40715"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Jennifer Lopez""]}]"	[]
N54959	finance	finance-real-estate	10 questions you should always ask at an open house	Attending an open house? Make the most of your visit by asking the right questions.	https://assets.msn.com/labs/mind/AAIPNEP.html	[]	[]
N39733	travel	traveltripideas	One New Thing to Check Out on Every Hawaiian Island	From new stargazing opportunities to exclusive hotel experiences, visitors will love the new things Hawaii offers.	https://assets.msn.com/labs/mind/AAJBxSL.html	[]	"[{""Label"": ""Hawaii"", ""Type"": ""G"", ""WikidataId"": ""Q782"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [100], ""SurfaceForms"": [""Hawaii""]}]"
N47671	sports	football_ncaa	Tua Tagovailoa proves his value to Alabama in absence against Tennessee	The Crimson Tide's offense wasn't the same after the junior quarterback left with a high ankle sprain. It's clear that as Tua goes, so, too, could Alabama.	https://assets.msn.com/labs/mind/AAJ3TT6.html	"[{""Label"": ""Tua Tagovailoa"", ""Type"": ""P"", ""WikidataId"": ""Q47138769"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Tua Tagovailoa""]}]"	[]
N42027	news	newsworld	Britain makes move to bring home Isis children stranded in Syria	Whitehall sources are working with local agencies to bring back minors born to Islamic State fighters	https://assets.msn.com/labs/mind/AAJ3U0C.html	"[{""Label"": ""United Kingdom"", ""Type"": ""G"", ""WikidataId"": ""Q145"", ""Confidence"": 0.998, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Britain""]}, {""Label"": ""Syria"", ""Type"": ""G"", ""WikidataId"": ""Q858"", ""Confidence"": 0.994, ""OccurrenceOffsets"": [59], ""SurfaceForms"": [""Syria""]}, {""Label"": ""Islamic State of Iraq and the Levant"", ""Type"": ""U"", ""WikidataId"": ""Q2429253"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [33], ""SurfaceForms"": [""Isis""]}]"	"[{""Label"": ""Islamic State of Iraq and the Levant"", ""Type"": ""U"", ""WikidataId"": ""Q2429253"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [79], ""SurfaceForms"": [""Islamic State""]}]"
N17161	lifestyle	lifestylepetsanimals	What 25 dogs were bred for	Stacker looks at 25 dogs and what they were bred for. Some breeds are thousands of years old, while others were just recently recognized by the American Kennel Club.	https://assets.msn.com/labs/mind/AAJBxc9.html	[]	"[{""Label"": ""American Kennel Club"", ""Type"": ""O"", ""WikidataId"": ""Q38216"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [144], ""SurfaceForms"": [""American Kennel Club""]}]"
N53636	tv	tvnews	'Dancing With the Stars': Sean Spicer still dancing with Trump support	"The former White House spokesman has gone from ""Dancing With the Stars"" controversy to a power contestant. He explains the smiles and the spray tan."	https://assets.msn.com/labs/mind/AAIL2kH.html	"[{""Label"": ""Donald Trump"", ""Type"": ""P"", ""WikidataId"": ""Q22686"", ""Confidence"": 0.972, ""OccurrenceOffsets"": [57], ""SurfaceForms"": [""Trump""]}, {""Label"": ""Sean Spicer"", ""Type"": ""P"", ""WikidataId"": ""Q27829251"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [26], ""SurfaceForms"": [""Sean Spicer""]}]"	[]
N40442	finance	markets	25 bathrooms? Former Clinton labor secretary says Bezos' mansion helps make case for soaking the rich	Robert Reich served as labor secretary in the Clinton administration, where he was named by Time Magazine as one of the 10 most effective cabinet secretaries of the 20th century. He's a Rhodes scholar, a best-selling author, a documentarian and a professor of public policy at UC Berkeley. What he's not, apparently, is a fan of billionaires clinging to their riches.	https://assets.msn.com/labs/mind/AAJXnjy.html	"[{""Label"": ""Jeff Bezos"", ""Type"": ""P"", ""WikidataId"": ""Q312556"", ""Confidence"": 0.923, ""OccurrenceOffsets"": [50], ""SurfaceForms"": [""Bezos""]}, {""Label"": ""Bill Clinton"", ""Type"": ""P"", ""WikidataId"": ""Q1124"", ""Confidence"": 0.918, ""OccurrenceOffsets"": [21], ""SurfaceForms"": [""Clinton""]}]"	"[{""Label"": ""Robert Reich"", ""Type"": ""P"", ""WikidataId"": ""Q718828"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Robert Reich""]}, {""Label"": ""Time (magazine)"", ""Type"": ""M"", ""WikidataId"": ""Q43297"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [92], ""SurfaceForms"": [""Time Magazine""]}, {""Label"": ""Bill Clinton"", ""Type"": ""P"", ""WikidataId"": ""Q1124"", ""Confidence"": 0.918, ""OccurrenceOffsets"": [46], ""SurfaceForms"": [""Clinton administration""]}, {""Label"": ""University of California, Berkeley"", ""Type"": ""O"", ""WikidataId"": ""Q168756"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [277], ""SurfaceForms"": [""UC Berkeley""]}]"
N62290	news	newscrime	11-month-old clinging to life after being shot four times in back seat of car	An 11-month-old baby is in extremely critical condition after being shot four times while seated inside the back of a car in Philadelphia.	https://assets.msn.com/labs/mind/AAJ3WOC.html	[]	"[{""Label"": ""Philadelphia"", ""Type"": ""G"", ""WikidataId"": ""Q1345"", ""Confidence"": 0.987, ""OccurrenceOffsets"": [125], ""SurfaceForms"": [""Philadelphia""]}]"
N56509	news	newsworld	Police blast mosque with water cannon as hundreds of thousands protest in Hong Kong	The movement, now in its fifth month, continues to have widespread support and momentum despite increasing violence and police threats.	https://assets.msn.com/labs/mind/AAJ3Wdk.html	"[{""Label"": ""Hong Kong"", ""Type"": ""G"", ""WikidataId"": ""Q8646"", ""Confidence"": 0.997, ""OccurrenceOffsets"": [74], ""SurfaceForms"": [""Hong Kong""]}]"	[]
N38522	autos	autosenthusiasts	32 Most Reliable Trucks of All Time	Pickup trucks owners want a vehicle to rely on today, tomorrow, and 10 years from now   if not 20.	https://assets.msn.com/labs/mind/AAIL36j.html	[]	[]
N49262	finance	finance-retirement	7 changes coming to Social Security in 2020	From what beneficiaries will be paid to what workers could owe in payroll tax, big changes are on the way for America's top social program.	https://assets.msn.com/labs/mind/AAJ3Xlx.html	"[{""Label"": ""Social Security (United States)"", ""Type"": ""U"", ""WikidataId"": ""Q13479957"", ""Confidence"": 0.996, ""OccurrenceOffsets"": [20], ""SurfaceForms"": [""Social Security""]}]"	"[{""Label"": ""United States"", ""Type"": ""G"", ""WikidataId"": ""Q30"", ""Confidence"": 0.998, ""OccurrenceOffsets"": [110], ""SurfaceForms"": [""America""]}]"
N51591	news	newsus	Montana Men Arrested With $4.25 Million Worth of Marijuana Go Free	Two Montana men arrested for possession of 900 pounds of marijuana had their charges dismissed when a judge ruled the seizure was illegal.	https://assets.msn.com/labs/mind/AAIEKkw.html	"[{""Label"": ""Montana"", ""Type"": ""G"", ""WikidataId"": ""Q1212"", ""Confidence"": 0.998, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Montana""]}]"	"[{""Label"": ""Montana"", ""Type"": ""G"", ""WikidataId"": ""Q1212"", ""Confidence"": 0.998, ""OccurrenceOffsets"": [4], ""SurfaceForms"": [""Montana""]}]"
N14417	news	newsus	US Rep. Ilhan Omar divorces husband in Minnesota	"Rep. Ilhan Omar has officially divorced from her husband in Minnesota, just a month after she filed a petition saying there was an ""irretrievable breakdown"" in their marriage. Omar and Ahmed Hirsi had been married since January 2018 but were longtime partners. Omar says Hirsi is the father of her three children. The marriage was dissolved Tuesday after paperwork was signed by court personnel. The divorce comes months after a..."	https://assets.msn.com/labs/mind/AAJTL6N.html	"[{""Label"": ""Ilhan Omar"", ""Type"": ""P"", ""WikidataId"": ""Q26436159"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [8], ""SurfaceForms"": [""Ilhan Omar""]}, {""Label"": ""Republican Party (United States)"", ""Type"": ""O"", ""WikidataId"": ""Q29468"", ""Confidence"": 0.917, ""OccurrenceOffsets"": [3], ""SurfaceForms"": [""Rep.""]}]"	"[{""Label"": ""Ilhan Omar"", ""Type"": ""P"", ""WikidataId"": ""Q26436159"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [5, 176, 261], ""SurfaceForms"": [""Ilhan Omar"", ""Omar"", ""Omar""]}, {""Label"": ""Republican Party (United States)"", ""Type"": ""O"", ""WikidataId"": ""Q29468"", ""Confidence"": 0.917, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Rep""]}]"
N46357	news	newsworld	Parents of UK teen killed in road crash say they will sue the Trump administration	"The parents of a British teenager killed in a car crash involving an American diplomat say they plan to sue the Trump administration ""for their lawless misconduct."""	https://assets.msn.com/labs/mind/AAJBxxy.html	"[{""Label"": ""Presidency of Donald Trump"", ""Type"": ""U"", ""WikidataId"": ""Q27809653"", ""Confidence"": 0.978, ""OccurrenceOffsets"": [62], ""SurfaceForms"": [""Trump administration""]}]"	"[{""Label"": ""Presidency of Donald Trump"", ""Type"": ""U"", ""WikidataId"": ""Q27809653"", ""Confidence"": 0.978, ""OccurrenceOffsets"": [112], ""SurfaceForms"": [""Trump administration""]}]"
N2155	sports	football_nfl	Injured Cowboys DL Daniel Ross arrested on drug, gun charges	Cowboys defensive lineman Daniel Ross won't play this season after being placed on injured reserve in August because of a shoulder injury and any future availability may be impacted by a suspension. Ross was arrested on Wednesday morning in Frisco, Texas. The Frisco police department said, via Clarence Hill of the Fort Worth Star-Telegram, that [more]	https://assets.msn.com/labs/mind/AAJXoPp.html	"[{""Label"": ""Daniel Ross (defensive lineman)"", ""Type"": ""P"", ""WikidataId"": ""Q43379381"", ""Confidence"": 0.984, ""OccurrenceOffsets"": [19], ""SurfaceForms"": [""Daniel Ross""]}]"	"[{""Label"": ""Daniel Ross (defensive lineman)"", ""Type"": ""P"", ""WikidataId"": ""Q43379381"", ""Confidence"": 0.984, ""OccurrenceOffsets"": [26, 199], ""SurfaceForms"": [""Daniel Ross"", ""Ross""]}, {""Label"": ""Frisco, Texas"", ""Type"": ""G"", ""WikidataId"": ""Q128269"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [241, 260], ""SurfaceForms"": [""Frisco"", ""Frisco""]}, {""Label"": ""Fort Worth Star-Telegram"", ""Type"": ""M"", ""WikidataId"": ""Q2408536"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [316], ""SurfaceForms"": [""Fort Worth Star-Telegram""]}, {""Label"": ""Dallas Cowboys"", ""Type"": ""O"", ""WikidataId"": ""Q204862"", ""Confidence"": 0.993, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Cowboys""]}, {""Label"": ""Texas"", ""Type"": ""G"", ""WikidataId"": ""Q1439"", ""Confidence"": 0.942, ""OccurrenceOffsets"": [249], ""SurfaceForms"": [""Texas""]}]"
N33399	travel	traveltripideas	The world's beautiful cathedrals you should visit once in your lifetime	All of these mesmerising structures are so much more than just places of worship. From recognisable city icons to cathedrals-turned-museums, these incredible buildings range from the historic to modern, yet all are utterly stunning. Here, we take a look at the world's most beautiful cathedrals that should be on your travel bucket list.	https://assets.msn.com/labs/mind/AAJigU0.html	[]	[]
N29929	lifestyle	lifestyleroyals	Hillary Clinton blames racism for Meghan Markle's 'inexplicable' treatment by the media	Well, I think if the explanation is that she's biracial, then shame on everybody, the former First Lady told The Sunday Times.	https://assets.msn.com/labs/mind/AAIL3su.html	"[{""Label"": ""Meghan, Duchess of Sussex"", ""Type"": ""N"", ""WikidataId"": ""Q3304418"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [34], ""SurfaceForms"": [""Meghan Markle""]}, {""Label"": ""Hillary Clinton"", ""Type"": ""P"", ""WikidataId"": ""Q6294"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Hillary Clinton""]}]"	"[{""Label"": ""The Sunday Times"", ""Type"": ""M"", ""WikidataId"": ""Q221986"", ""Confidence"": 0.989, ""OccurrenceOffsets"": [111], ""SurfaceForms"": [""The Sunday Times""]}]"
